,ignition_probability,mean_biomass,median_biomass,max_biomass,min_biomass,std_biomass,mean_patch_count,mean_mean_patch_size,std_mean_patch_size,ln_num_avg_patch_int,ln_num_avg_patch_slope
0,0.0,410.66967532569186,410.6696753256918,410.6696753256918,410.6696753256918,5.684341886080802e-14,1.0,10000.0,0.0,,
1,0.0,410.04629859886785,410.0462985988677,410.0462985988677,410.0462985988677,1.7053025658242404e-13,1.0,10000.0,0.0,,
2,0.0,410.79204990603915,410.79204990603904,410.79204990603904,410.79204990603904,1.1368683772161603e-13,1.0,10000.0,0.0,,
3,0.0,410.32584965682963,410.3258496568295,410.3258496568295,410.3258496568295,1.1368683772161603e-13,1.0,10000.0,0.0,,
4,0.0,410.39534632051686,410.3953463205168,410.3953463205168,410.3953463205168,5.684341886080802e-14,1.0,10000.0,0.0,,
5,0.05263157894736842,227.69101547790214,228.64863047935108,348.88760940379973,97.67501725367396,46.16519915148064,44.506,1649.1274294107163,2625.8698144164996,9.154304092280606,-1.0719411933307252
6,0.05263157894736842,230.20898553176013,230.1836377560024,345.6416398201384,119.99822611468909,44.422577466580925,43.172,1978.8975803379226,2978.6245247533398,9.141373311182765,-1.0679691675317888
7,0.05263157894736842,229.16229978298117,227.35644779680007,363.07392879634597,99.9051149960317,64.57502372482438,44.612,2313.1627626587037,3215.3253533515585,9.162718498854927,-1.0824821160628835
8,0.05263157894736842,225.13527029670567,225.82287401435966,354.3827074908273,104.70042827657778,54.809977228388625,44.856,1877.3193390935403,2839.533572485109,9.158516112603545,-1.0791681658393977
9,0.05263157894736842,227.5544733604013,227.5895859944135,356.26419729748443,91.90044556523348,57.115637308410754,43.792,1982.9295211643828,2929.9672457002216,9.166062514458748,-1.0825351316926106
10,0.10526315789473684,229.11017756349204,228.9268467494054,306.3035025528239,142.2117076857544,34.1183329946233,41.772,708.8676414456316,1155.1334928578954,9.156049525711893,-1.07152563748023
11,0.10526315789473684,227.69860255569262,229.70843118363499,292.7723910510388,149.48678044827963,29.484140396820937,42.346,487.2445615083418,691.3553473814035,9.176160307009214,-1.0743530203580303
12,0.10526315789473684,229.80002655724212,230.39767183895572,319.5598868877444,138.56895821790116,32.23487606682514,41.064,692.8074821092991,1418.4412651969799,9.151344544820306,-1.0681254123141677
13,0.10526315789473684,227.59262479912664,227.90366379115704,310.53861362738877,139.8120201361816,33.61528999312965,42.68,754.6764271885783,1446.8446209491801,9.143149576920127,-1.0680104133369919
14,0.10526315789473684,229.47633730737877,227.16588333756647,312.29422154339534,133.50351612196795,33.98588903696676,42.244,596.7826303226382,1114.056673990374,9.17768725311428,-1.0756495009938218
15,0.15789473684210525,230.02487950805775,229.69041313584182,305.6820084192881,165.41603049411543,22.89776797222499,41.16,393.3994361911616,617.812635683001,9.14082154885817,-1.0702665779242406
16,0.15789473684210525,229.31613386052695,229.340166137359,290.5275983164609,144.16556564575933,26.932054223792967,41.374,455.40061983966046,795.3707807085786,9.11570339319185,-1.0636632334018352
17,0.15789473684210525,230.55468586522832,233.2719984625599,286.6985518049583,152.89363552722992,26.299340072055966,41.49,357.218794730533,517.9874110890255,9.164378594508152,-1.0766187337325452
18,0.15789473684210525,228.9179234464035,229.7752767752371,289.3154806810217,161.36820098505095,24.198885457627675,41.35,427.79218711927115,861.1650666568394,9.116566013937451,-1.0638081769298136
19,0.15789473684210525,230.29605801424853,228.92342027410456,297.3095420173971,162.95870781656117,26.277809006309703,42.0,401.9116843421572,490.56397238260575,9.15057597354295,-1.0741065540552395
20,0.21052631578947367,232.087833374932,232.47719908590653,280.187673546569,182.8726889892495,18.73503411572474,41.154,283.27130461037507,304.35861521642784,9.112306945153973,-1.068975239921028
21,0.21052631578947367,230.80354760505875,230.08195355171046,293.3565678342282,163.60115035634067,24.310517724074764,42.298,282.2968134526364,261.63448842085194,9.155743018702772,-1.0815596219193313
22,0.21052631578947367,230.19643531993418,231.59381993165803,298.58329167286587,154.37017069827803,21.604346692025683,41.4,280.68850717561946,277.95544656920725,9.134811623899871,-1.0763968196645428
23,0.21052631578947367,232.22506052649197,233.44343477953336,284.0644990451045,179.02436785633085,19.026113349527595,41.29,291.37191958906845,357.9758514403892,9.11446841539461,-1.0690002503997016
24,0.21052631578947367,231.69604764642776,232.98363329473239,292.2000800626095,161.59338593586207,23.63225146978717,42.232,291.4964230925873,297.7405906417381,9.140592060547776,-1.0773391458634995
25,0.2631578947368421,230.81455244781822,231.5389309886744,295.09885465024956,179.8665063395767,18.239876366021267,43.056,219.24147163674277,177.24193905093884,9.131943873718235,-1.0829077911922085
26,0.2631578947368421,233.1138555584782,233.7049942691686,290.2456832302549,176.77142781243572,19.29322929835995,42.738,251.14723179097112,226.30618939954067,9.104688585873536,-1.076119591424719
27,0.2631578947368421,231.7505536519395,231.95176823852975,271.0521677077988,190.51728469489282,15.53199415963799,41.938,226.56467035475862,171.07114840158383,9.087152821643585,-1.0711346771014536
28,0.2631578947368421,231.15691529244535,229.66507695685812,273.3725704116702,195.52048689550855,16.88589934532027,44.042,209.15881132130505,155.43171952126667,9.128809720441128,-1.0810647768767279
29,0.2631578947368421,230.86025718215635,229.57504116371618,292.8815313210747,170.9030429631899,20.478266494735333,44.192,224.95187478513327,181.57036508924992,9.1444802771484,-1.0870927937247228
30,0.3157894736842105,230.25377893419503,230.42399831207385,274.3647485518307,193.9893746845845,14.094070543554768,44.856,182.1290090571232,101.19553178463654,9.110134373319998,-1.0869302792779885
